Frequency,	Imag,	phase,	LinMag,	Real
1077069784.89244628,	0.02145043,	145.05043298,	0.03744476,	-0.03069185
1077072286.14307165,	-0.13248114,	-122.51928339,	0.15711514,	-0.08446249
1077074787.39369678,	-0.08207305,	-142.02183298,	0.13337379,	-0.10513126
1077077288.64432216,	-0.02669059,	-20.64630498,	0.07569694,	0.07083529
1077079789.89494753,	0.00677378,	93.73793637,	0.00678822,	-0.00044254
1077082291.14557290,	0.02707531,	164.47537363,	0.10115844,	-0.09746772
1077084792.39619803,	-0.03816023,	-19.76857262,	0.11282606,	0.10617682
1077087293.64682341,	0.06976365,	37.79191176,	0.11384490,	0.08996497
1077089794.89744878,	-0.06145356,	-88.57796589,	0.06147249,	0.00152554
1077092296.14807415,	-0.05898623,	-47.48592401,	0.08002350,	0.05407759
1077094797.39869928,	-0.00715415,	-8.14356711,	0.05050440,	0.04999513
1077097298.64932466,	-0.09305374,	-62.67751618,	0.10473869,	0.04807487
1077099799.89995003,	-0.00779156,	-13.87105534,	0.03250036,	0.03155257
1077102301.15057540,	-0.03088876,	-154.41826274,	0.07153516,	-0.06452258
1077104802.40120053,	0.15465739,	108.05402836,	0.16266632,	-0.05041252
1077107303.65182590,	-0.02271853,	-34.97300214,	0.03963523,	0.03247799
1077109804.90245128,	-0.00811737,	-5.59534514,	0.08325332,	0.08285664
1077112306.15307665,	-0.01683776,	-170.75726368,	0.10483146,	-0.10347041
1077114807.40370178,	-0.04956388,	-121.36089147,	0.05804370,	-0.03020751
1077117308.65432715,	-0.05543320,	-119.20032788,	0.06350323,	-0.03098098
1077119809.90495253,	-0.08935528,	-116.74325709,	0.10005832,	-0.04502558
1077122311.15557790,	0.01258263,	148.52092014,	0.02409602,	-0.02054983
1077124812.40620303,	-0.11105036,	-132.18139521,	0.14986095,	-0.10062863
1077127313.65682840,	0.06617247,	26.89651466,	0.14627614,	0.13045272
1077129814.90745378,	-0.04526331,	-30.46836142,	0.08926573,	0.07693896
1077132316.15807915,	-0.02979153,	-163.05933608,	0.10224246,	-0.09780586
1077134817.40870428,	0.03003325,	157.43839610,	0.07827753,	-0.07228676
1077137318.65932965,	-0.06751482,	-146.94666942,	0.12378514,	-0.10375216
1077139819.90995502,	0.01786372,	99.07712134,	0.01809026,	-0.00285399
1077142321.16058040,	-0.08599441,	-125.50590781,	0.10563702,	-0.06135260
1077144822.41120553,	0.05752300,	63.10204502,	0.06450115,	0.02918050
1077147323.66183090,	0.01701160,	127.82501289,	0.02153674,	-0.01320745
1077149824.91245627,	-0.00590756,	-172.32844022,	0.04425329,	-0.04385720
1077152326.16308165,	-0.03509504,	-146.83913858,	0.06416013,	-0.05371089
1077154827.41370678,	-0.21173704,	-130.18702897,	0.27716371,	-0.17884952
1077157328.66433215,	-0.05421865,	-85.42002681,	0.05439234,	0.00434326
1077159829.91495752,	-0.10787950,	-112.83347250,	0.11705210,	-0.04542255
1077162331.16558290,	0.06979442,	105.64663233,	0.07248029,	-0.01954820
1077164832.41620803,	-0.04781509,	-69.16417288,	0.05116083,	0.01819747
1077167333.66683340,	-0.03820312,	-160.23346873,	0.11296407,	-0.10630805
1077169834.91745877,	-0.03709945,	-137.63135055,	0.05505200,	-0.04067375
1077172336.16808414,	-0.02677265,	-155.92700161,	0.06563528,	-0.05992675
1077174837.41870928,	-0.00403543,	-11.52830717,	0.02019207,	0.01978472
1077177338.66933465,	-0.04595689,	-69.92612415,	0.04892930,	0.01679408
1077179839.91996002,	-0.03983958,	-144.44013708,	0.06850548,	-0.05572978
1077182341.17058539,	-0.01968062,	-169.23634868,	0.10538030,	-0.10352623
1077184842.42121053,	0.00185044,	1.86762816,	0.05677856,	0.05674840
1077187343.67183590,	-0.14157355,	-80.45204281,	0.14356230,	0.02381312
1077189844.92246127,	0.00652964,	2.26521778,	0.16520189,	0.16507280
1077192346.17308664,	0.00298884,	178.41013809,	0.10772632,	-0.10768485
1077194847.42371178,	0.06769790,	47.60048210,	0.09167430,	0.06181563
1077197348.67433715,	-0.08055183,	-159.40997965,	0.22904957,	-0.21441807
1077199849.92496252,	-0.13962412,	-121.94737659,	0.16454738,	-0.08706862
1077202351.17558789,	0.01816024,	152.69561658,	0.03958916,	-0.03517822
1077204852.42621303,	-0.11410809,	-117.40182522,	0.12852895,	-0.05915263
1077207353.67683840,	0.03277490,	40.45318934,	0.05051411,	0.03843802
1077209854.92746377,	-0.01119131,	-17.87764880,	0.03645550,	0.03469522
1077212356.17808914,	-0.12039356,	-102.81214565,	0.12346761,	-0.02737959
1077214857.42871428,	0.02583369,	153.86293462,	0.05864363,	-0.05264689
1077217358.67933965,	-0.10256037,	-128.26606288,	0.13062630,	-0.08089871
1077219859.92996502,	-0.08858240,	-47.44408826,	0.12025559,	0.08132998
1077222361.18059039,	-0.00095474,	-1.01512966,	0.05389020,	0.05388174
1077224862.43121552,	-0.07767793,	-149.61450656,	0.15356973,	-0.13247566
1077227363.68184090,	-0.12076566,	-53.74361496,	0.14976295,	0.08856974
1077229864.93246627,	-0.03480064,	-65.28080321,	0.03831117,	0.01602064
1077232366.18309164,	-0.02230280,	-23.12400843,	0.05679022,	0.05222753
1077234867.43371677,	-0.06263592,	-120.35904546,	0.07258978,	-0.03668812
1077237368.68434215,	-0.15294966,	-116.11801333,	0.17034358,	-0.07498890
1077239869.93496752,	-0.05283375,	-17.56963981,	0.17502457,	0.16685981
1077242371.18559289,	-0.06854853,	-60.63438820,	0.07865505,	0.03857093
1077244872.43621802,	-0.02801531,	-74.23873298,	0.02910979,	0.00790708
1077247373.68684339,	-0.00277281,	-86.35660031,	0.00277843,	0.00017656
1077249874.93746877,	0.01782862,	10.72482862,	0.09580523,	0.09413172
1077252376.18809414,	-0.05782869,	-40.40394106,	0.08921809,	0.06793901
1077254877.43871927,	0.03128809,	29.94454469,	0.06268130,	0.05431391
1077257378.68934464,	0.01065085,	132.95864235,	0.01455340,	-0.00991771
1077259879.93997002,	0.01309761,	167.13052153,	0.05880464,	-0.05732746
1077262381.19059539,	-0.04862087,	-81.11788505,	0.04921100,	0.00759828
1077264882.44122052,	0.08125992,	63.85396646,	0.09052277,	0.03988981
1077267383.69184589,	-0.06401075,	-144.97407536,	0.11152729,	-0.09132885
1077269884.94247127,	0.07362572,	52.16641276,	0.09322124,	0.05717912
1077272386.19309664,	-0.06629113,	-73.49169459,	0.06914123,	0.01964678
1077274887.44372177,	0.04781766,	162.14236497,	0.15593414,	-0.14842145
1077277388.69434714,	0.03540010,	165.80583643,	0.14436727,	-0.13995978
1077279889.94497251,	-0.02785713,	-120.15533901,	0.03221720,	-0.01618418
1077282391.19559789,	-0.03287453,	-137.77281129,	0.04891518,	-0.03622100
1077284892.44622302,	-0.09995725,	-100.19765050,	0.10156163,	-0.01798092
1077287393.69684839,	-0.05326942,	-141.71240612,	0.08597263,	-0.06748082
1077289894.94747376,	-0.04650657,	-108.01780586,	0.04890484,	-0.01512688
1077292396.19809914,	0.07023600,	85.74339300,	0.07043027,	0.00522758
1077294897.44872427,	0.04276212,	133.36890728,	0.05882423,	-0.04039419
1077297398.69934964,	-0.11036412,	-105.21072956,	0.11437083,	-0.03000746
1077299899.94997501,	0.04487730,	81.69334981,	0.04535310,	0.00655221
1077302401.20060039,	0.09161805,	100.32856639,	0.09312711,	-0.01669701
1077304902.45122552,	0.13270636,	68.62610945,	0.14250776,	0.05193730
1077307403.70185089,	-0.09580570,	-75.04947994,	0.09916245,	0.02558240
1077309904.95247626,	-0.01940594,	-14.99062917,	0.07502459,	0.07247137
1077312406.20310163,	-0.06696555,	-110.35788580,	0.07142703,	-0.02484825
1077314907.45372677,	-0.11808576,	-94.28423071,	0.11841665,	-0.00884623
1077317408.70435214,	-0.07089380,	-135.24935159,	0.10069817,	-0.07151356
1077319909.95497751,	-0.02325636,	-40.64487029,	0.03570384,	0.02709069
1077322411.20560288,	-0.13699572,	-109.63088892,	0.14544977,	-0.04886522
1077324912.45622802,	-0.02858368,	-102.33618004,	0.02925925,	-0.00625116
1077327413.70685339,	-0.01597954,	-168.38122983,	0.07934275,	-0.07771696
1077329914.95747876,	0.04785568,	136.33891104,	0.06931674,	-0.05014624
1077332416.20810413,	0.00735649,	176.29102376,	0.11372157,	-0.11348338
1077334917.45872927,	-0.01499861,	-148.94790296,	0.02907737,	-0.02491054
1077337418.70935464,	-0.04538953,	-133.41054279,	0.06248144,	-0.04293857
1077339919.95998001,	-0.01531893,	-169.54314673,	0.08440411,	-0.08300231
1077342421.21060538,	-0.05523228,	-97.93815558,	0.05576665,	-0.00770160
1077344922.46123052,	0.13374187,	53.07714995,	0.16729337,	0.10049967
1077347423.71185589,	0.09627401,	119.32060614,	0.11041950,	-0.05407199
1077349924.96248126,	-0.04750617,	-134.28534736,	0.06636133,	-0.04633562
1077352426.21310663,	-0.00734038,	-23.82701170,	0.01817031,	0.01662164
1077354927.46373177,	-0.08884507,	-53.98858812,	0.10983444,	0.06457676
1077357428.71435714,	-0.04671631,	-23.26642767,	0.11826695,	0.10864925
1077359929.96498251,	0.03615122,	123.46268267,	0.04333405,	-0.02389412
1077362431.21560788,	0.07499286,	62.90678763,	0.08423639,	0.03836457
1077364932.46623301,	-0.14259419,	-101.66173853,	0.14559965,	-0.02943054
1077367433.71685839,	-0.01715845,	-142.68823307,	0.02830719,	-0.02251410
1077369934.96748376,	-0.04662252,	-117.86117741,	0.05273548,	-0.02464492
1077372436.21810913,	-0.02574409,	-68.53626062,	0.02766251,	0.01012205
1077374937.46873426,	0.03633829,	86.31944322,	0.03641339,	0.00233751
1077377438.71935964,	-0.05956314,	-104.48921818,	0.06151979,	-0.01539212
1077379939.96998501,	-0.07778178,	-122.42311995,	0.09214632,	-0.04940586
1077382441.22061038,	-0.05293420,	-138.99192951,	0.08067205,	-0.06087651
1077384942.47123551,	-0.09974621,	-138.85558649,	0.15159939,	-0.11416247
1077387443.72186089,	0.07320172,	73.35185494,	0.07640443,	0.02188938
1077389944.97248626,	-0.04715748,	-88.68080814,	0.04716998,	0.00108596
1077392446.22311163,	-0.09189476,	-135.93147473,	0.13212416,	-0.09493233
1077394947.47373676,	-0.00778855,	-3.80477242,	0.11737348,	0.11711478
1077397448.72436213,	-0.10900681,	-105.58208800,	0.11316605,	-0.03039852
1077399949.97498751,	0.05002960,	78.79784867,	0.05100129,	0.00990808
1077402451.22561288,	-0.07422829,	-63.46306660,	0.08296941,	0.03706862
1077404952.47623801,	-0.04296241,	-87.61429940,	0.04299968,	0.00178992
1077407453.72686338,	-0.03634621,	-29.67460756,	0.07341576,	0.06378736
1077409954.97748876,	-0.00968485,	-5.64713950,	0.09842162,	0.09794395
1077412456.22811413,	-0.07417327,	-100.95304860,	0.07554954,	-0.01435476
1077414957.47873926,	-0.03643996,	-100.98384689,	0.03711996,	-0.00707255
1077417458.72936463,	-0.00439694,	-176.38368240,	0.06970994,	-0.06957114
1077419959.97999001,	-0.01661944,	-158.80479087,	0.04596762,	-0.04285809
1077422461.23061538,	0.15764338,	43.39261512,	0.22946840,	0.16674624
1077424962.48124051,	-0.03321967,	-153.06642915,	0.07333955,	-0.06538457
1077427463.73186588,	0.05191878,	126.19502924,	0.06433462,	-0.03799189
1077429964.98249125,	-0.08260106,	-61.41035974,	0.09407120,	0.04501618
1077432466.23311663,	-0.04961107,	-37.99553266,	0.08058978,	0.06350948
1077434967.48374176,	-0.12603153,	-137.03178448,	0.18490744,	-0.13530268
1077437468.73436713,	-0.09883168,	-48.95078639,	0.13105115,	0.08606222
1077439969.98499250,	-0.11582867,	-39.44035931,	0.18232849,	0.14080979
1077442471.23561788,	0.00587940,	114.53069187,	0.00646273,	-0.00268320
1077444972.48624301,	0.03364876,	140.05337755,	0.05240638,	-0.04017698
1077447473.73686838,	0.07116556,	142.10182155,	0.11585574,	-0.09142219
1077449974.98749375,	-0.03083992,	-27.35946050,	0.06710582,	0.05959941
1077452476.23811913,	0.09941319,	89.81579322,	0.09941370,	0.00031962
1077454977.48874426,	-0.11942944,	-61.13098500,	0.13637767,	0.06584435
1077457478.73936963,	-0.15204738,	-79.07002477,	0.15485653,	0.02936221
1077459979.98999500,	-0.20519528,	-113.64076829,	0.22399333,	-0.08982154
1077462481.24062037,	0.03315854,	42.56676712,	0.04901854,	0.03610165
1077464982.49124551,	-0.03723641,	-45.87665354,	0.05187266,	0.03611403
1077467483.74187088,	-0.06363280,	-51.60735036,	0.08118778,	0.05042145
1077469984.99249625,	-0.03730256,	-60.31155029,	0.04293912,	0.02126704
1077472486.24312162,	-0.00673636,	-156.07452239,	0.01661051,	-0.01518323
1077474987.49374676,	0.01886400,	18.74716663,	0.05869456,	0.05558058
1077477488.74437213,	-0.11229734,	-47.51621240,	0.15227409,	0.10284311
1077479989.99499750,	0.02340806,	164.84855192,	0.08955864,	-0.08644544
1077482491.24562287,	0.02395894,	141.18308152,	0.03822215,	-0.02978090
1077484992.49624801,	0.08346774,	96.89976910,	0.08407664,	-0.01010037
1077487493.74687338,	-0.00136605,	-178.88736019,	0.07034976,	-0.07033649
1077489994.99749875,	0.01353766,	161.88043972,	0.04352933,	-0.04137069
1077492496.24812412,	0.08559855,	51.30147281,	0.10967895,	0.06857376
1077494997.49874926,	-0.07133063,	-119.92024232,	0.08229945,	-0.04105047
1077497498.74937463,	-0.11877333,	-108.50711198,	0.12525076,	-0.03975739
1077500000.00000000,	-0.06291094,	-122.85476377,	0.07488965,	-0.04062849
1893000000.00000000,	-0.04734508,	-43.08148517,	0.06931546,	0.05062683
1893003001.50075030,	-0.06230061,	-102.61829819,	0.06384259,	-0.01394673
1893006003.00150084,	-0.02367135,	-163.81596289,	0.08492768,	-0.08156212
1893009004.50225115,	-0.01179046,	-162.10839512,	0.03837827,	-0.03652228
1893012006.00300145,	-0.05270910,	-65.15011602,	0.05808728,	0.02441073
1893015007.50375199,	0.01897910,	153.29512253,	0.04223255,	-0.03772774
1893018009.00450230,	0.01534575,	9.80840958,	0.09008146,	0.08876473
1893021010.50525260,	-0.02623091,	-170.82108689,	0.16443866,	-0.16233303
1893024012.00600290,	-0.01452560,	-167.77894227,	0.06861927,	-0.06706423
1893027013.50675344,	-0.03893815,	-34.96808596,	0.06794064,	0.05567541
1893030015.00750375,	-0.10346335,	-94.33637695,	0.10376038,	-0.00784551
1893033016.50825405,	0.01844754,	153.94079241,	0.04199307,	-0.03772408
1893036018.00900459,	0.01075899,	150.70092817,	0.02198546,	-0.01917301
1893039019.50975490,	-0.00340357,	-176.93369443,	0.06362806,	-0.06353696
1893042021.01050520,	-0.01007468,	-37.42625217,	0.01657730,	0.01316463
1893045022.51125574,	-0.06375338,	-69.70289650,	0.06797414,	0.02357943
1893048024.01200604,	-0.05739965,	-31.48789101,	0.10989399,	0.09371216
1893051025.51275635,	-0.01655069,	-149.82398457,	0.03292633,	-0.02846433
1893054027.01350665,	-0.07896233,	-74.76743764,	0.08183750,	0.02150179
1893057028.51425719,	0.07489473,	104.38923783,	0.07732027,	-0.01921470
1893060030.01500750,	-0.00147801,	-1.09094284,	0.07762909,	0.07761502
1893063031.51575780,	-0.14263937,	-79.67849626,	0.14498554,	0.02597727
1893066033.01650834,	-0.09177860,	-136.25629658,	0.13273666,	-0.09589427
1893069034.51725864,	-0.08208533,	-125.43589756,	0.10074729,	-0.05841245
1893072036.01800895,	-0.15370969,	-110.11695284,	0.16369640,	-0.05630134
1893075037.51875949,	-0.02965747,	-125.71245544,	0.03652592,	-0.02132083
1893078039.01950979,	0.06858264,	62.87364356,	0.07705887,	0.03513533
1893081040.52026010,	-0.08511044,	-104.30641179,	0.08783435,	-0.02170452
1893084042.02101040,	0.05199687,	72.53288977,	0.05451038,	0.01636174
1893087043.52176094,	-0.02539685,	-154.64467791,	0.05930647,	-0.05359345
1893090045.02251124,	-0.03830612,	-143.15320299,	0.06387788,	-0.05111775
1893093046.52326155,	0.05520752,	111.19108167,	0.05921139,	-0.02140370
1893096048.02401209,	0.05215746,	120.27820222,	0.06039627,	-0.03045174
1893099049.52476239,	-0.07176399,	-126.45425618,	0.08922191,	-0.05301395
1893102051.02551269,	-0.01018754,	-94.20590733,	0.01021505,	-0.00074918
1893105052.52626324,	-0.07155108,	-130.10921957,	0.09355311,	-0.06027128
1893108054.02701354,	-0.08525426,	-57.16377381,	0.10146612,	0.05501894
1893111055.52776384,	0.06898391,	80.45891465,	0.06995155,	0.01159481
1893114057.02851415,	0.00051566,	179.78336967,	0.13638601,	-0.13638504
1893117058.52926469,	-0.14499946,	-78.53174208,	0.14795335,	0.02941683
1893120060.03001499,	0.06416868,	113.13795639,	0.06978184,	-0.02742052
1893123061.53076529,	-0.05784276,	-56.86825345,	0.06907291,	0.03775291
1893126063.03151584,	-0.02589205,	-152.19741320,	0.05551151,	-0.04910326
1893129064.53226614,	0.03820477,	154.27402414,	0.08801572,	-0.07929163
1893132066.03301644,	0.04928137,	157.06873151,	0.12648357,	-0.11648794
1893135067.53376698,	-0.02652720,	-34.82931919,	0.04644656,	0.03812599
1893138069.03451729,	0.00495075,	175.47196972,	0.06270994,	-0.06251421
1893141070.53526759,	-0.04346899,	-56.84923036,	0.05191974,	0.02839200
1893144072.03601789,	0.02262533,	39.90577748,	0.03526793,	0.02705404
1893147073.53676844,	-0.08524692,	-121.86316288,	0.10037182,	-0.05298552
1893150075.03751874,	0.03549543,	136.03044799,	0.05112582,	-0.03679571
1893153076.53826904,	0.07105365,	154.76631136,	0.16667083,	-0.15076652
1893156078.03901958,	-0.11129225,	-90.80012494,	0.11130310,	-0.00155428
1893159079.53976989,	-0.07759514,	-118.79077492,	0.08854009,	-0.04264202
1893162081.04052019,	0.06585623,	37.48791905,	0.10821043,	0.08586299
1893165082.54127073,	-0.01688435,	-156.50717584,	0.04235550,	-0.03884465
1893168084.04202104,	-0.01656061,	-175.43799366,	0.20821018,	-0.20755054
1893171085.54277134,	-0.03293303,	-14.13552389,	0.13485188,	0.13076867
1893174087.04352164,	0.04964615,	40.29668668,	0.07676301,	0.05854759
1893177088.54427218,	-0.12057755,	-100.03838818,	0.12245215,	-0.02134438
1893180090.04502249,	0.00898346,	3.04093638,	0.16934136,	0.16910291
1893183091.54577279,	-0.09140493,	-56.04202153,	0.11019978,	0.06155591
1893186093.04652333,	-0.01091943,	-174.85283399,	0.12171351,	-0.12122270
1893189094.54727364,	-0.09319092,	-89.09022554,	0.09320267,	0.00147986
1893192096.04802394,	0.03285178,	163.00437573,	0.11239114,	-0.10748269
1893195097.54877448,	-0.04456353,	-95.43155373,	0.04476453,	-0.00423726
1893198099.04952478,	-0.05971527,	-23.27203856,	0.15114069,	0.13884377
1893201100.55027509,	-0.13649331,	-91.78781271,	0.13655979,	-0.00426041
1893204102.05102563,	-0.04538891,	-143.25337049,	0.07586599,	-0.06079059
1893207103.55177593,	-0.12056879,	-141.50929834,	0.19371977,	-0.15162624
1893210105.05252624,	0.06198174,	135.41453994,	0.08829656,	-0.06288518
1893213106.55327654,	-0.00154642,	-178.00156454,	0.04434540,	-0.04431843
1893216108.05402708,	-0.00894920,	-18.64943772,	0.02798575,	0.02651630
1893219109.55477738,	-0.04844280,	-35.75923136,	0.08289601,	0.06726844
1893222111.05552769,	0.02071319,	27.53514062,	0.04480538,	0.03973016
1893225112.55627823,	0.05712129,	113.78764298,	0.06242446,	-0.02517878
1893228114.05702853,	-0.05452038,	-133.77874340,	0.07551122,	-0.05224435
1893231115.55777883,	-0.07448243,	-142.76284904,	0.12308797,	-0.09799498
1893234117.05852938,	-0.09134290,	-127.70024627,	0.11544551,	-0.07059845
1893237118.55927968,	0.04751008,	53.93543659,	0.05877385,	0.03459996
1893240120.06002998,	0.01586230,	23.20669603,	0.04025461,	0.03699758
1893243121.56078029,	-0.06291740,	-48.11013221,	0.08451759,	0.05643247
1893246123.06153083,	-0.04889308,	-68.52914370,	0.05253908,	0.01923077
1893249124.56228113,	-0.17054303,	-51.44023922,	0.21809731,	0.13594672
1893252126.06303143,	0.06964041,	64.44517023,	0.07719186,	0.03329861
1893255127.56378198,	-0.03373797,	-150.85011800,	0.06926351,	-0.06049118
1893258129.06453228,	-0.05724571,	-23.85887498,	0.14152731,	0.12943302
1893261130.56528258,	-0.14833198,	-80.48970375,	0.15039908,	0.02484966
1893264132.06603312,	0.02910483,	84.31561690,	0.02924866,	0.00289704
1893267133.56678343,	0.04848032,	106.24389740,	0.05049614,	-0.01412512
