Frequency,	Imag,	phase,	LinMag,	Real
1006302651.83491743,	-0.01212326,	-29.87537305,	0.02433827,	0.02110398
1006307654.33616805,	0.00113413,	1.86215471,	0.03490164,	0.03488320
1006312656.83741868,	-0.02249914,	-43.60409074,	0.03262299,	0.02362305
1006317659.33866930,	0.03470211,	130.51220118,	0.04564460,	-0.02965119
1006322661.83991992,	-0.01381312,	-26.17937752,	0.03130930,	0.02809750
1006327664.34117055,	-0.02435849,	-128.88548056,	0.03129293,	-0.01964463
1006332666.84242117,	-0.01837477,	-80.96787886,	0.01860547,	0.00292084
1006337669.34367180,	-0.01425797,	-163.27149662,	0.04953490,	-0.04743855
1006342671.84492242,	0.00833353,	163.73066956,	0.02974635,	-0.02855517
1006347674.34617305,	-0.00503547,	-156.64106944,	0.01270012,	-0.01165920
1006352676.84742367,	-0.02064058,	-161.19462424,	0.06403067,	-0.06061265
1006357679.34867430,	0.02891037,	83.15763533,	0.02911775,	0.00346904
1006362681.84992492,	0.02322093,	72.55215638,	0.02434084,	0.00729830
1006367684.35117555,	-0.01572531,	-99.52104486,	0.01594495,	-0.00263745
1006372686.85242617,	0.01247036,	70.71564383,	0.01321165,	0.00436324
1006377689.35367680,	-0.05812512,	-95.40794585,	0.05838499,	-0.00550257
1006382691.85492742,	-0.00676375,	-50.42521697,	0.00877505,	0.00559045
1006387694.35617804,	-0.05032391,	-59.16783823,	0.05860666,	0.03003737
1006392696.85742867,	0.00439770,	110.84470486,	0.00470569,	-0.00167446
1006397699.35867929,	0.02078919,	153.17211936,	0.04606392,	-0.04110589
1006402701.85992992,	-0.04282474,	-105.59335904,	0.04446119,	-0.01195153
1006407704.36118054,	-0.00581679,	-7.59488590,	0.04401062,	0.04362453
1006412706.86243117,	0.00446738,	12.22611508,	0.02109539,	0.02061694
1006417709.36368179,	-0.07120790,	-95.18309956,	0.07150025,	-0.00645925
1006422711.86493242,	-0.00148151,	-1.74946753,	0.04852749,	0.04850487
1006427714.36618304,	-0.00527279,	-175.91511184,	0.07402034,	-0.07383230
1006432716.86743367,	-0.01638963,	-154.33173507,	0.03783737,	-0.03410347
1006437719.36868429,	0.01541532,	74.50869707,	0.01599645,	0.00427253
1006442721.86993492,	-0.00600252,	-163.36307950,	0.02096542,	-0.02008777
1006447724.37118554,	0.00669434,	18.35495207,	0.02125844,	0.02017689
1006452726.87243617,	-0.00944010,	-33.14537372,	0.01726536,	0.01445604
1006457729.37368679,	-0.01927536,	-97.53036106,	0.01944305,	-0.00254804
1006462731.87493741,	0.01439229,	65.47576253,	0.01581943,	0.00656630
1006467734.37618804,	-0.02796447,	-141.00381783,	0.04443964,	-0.03453795
1006472736.87743866,	-0.00599362,	-149.47609552,	0.01180083,	-0.01016544
1006477739.37868929,	-0.03662821,	-135.25412218,	0.05203139,	-0.03695457
1006482741.87993991,	0.00101890,	178.50008974,	0.03892573,	-0.03891239
1006487744.38119054,	0.00811597,	161.23206979,	0.02522557,	-0.02388431
1006492746.88244116,	-0.00427019,	-16.88753595,	0.01469974,	0.01406584
1006497749.38369179,	-0.02924093,	-76.44549311,	0.03007870,	0.00704955
1006502751.88494241,	-0.04921782,	-83.02121311,	0.04958519,	0.00602469
1006507754.38619304,	-0.02268289,	-104.06472310,	0.02338389,	-0.00568270
1006512756.88744378,	-0.02780181,	-117.24454362,	0.03127099,	-0.01431552
1006517759.38869429,	0.02550682,	104.94843967,	0.02640025,	-0.00680994
1006522761.88994503,	-0.00892164,	-27.61798957,	0.01924532,	0.01705248
1006527764.39119565,	-0.03017424,	-26.52410782,	0.06756825,	0.06045645
1006532766.89244628,	-0.07504222,	-82.94729268,	0.07561434,	0.00928411
1006537769.39369690,	-0.05654332,	-107.50958641,	0.05929044,	-0.01783844
1006542771.89494753,	-0.05791846,	-71.47493637,	0.06108352,	0.01940742
1006547774.39619815,	0.04007643,	102.48307799,	0.04104679,	-0.00887231
1006552776.89744878,	0.00112175,	3.75391484,	0.01713342,	0.01709666
1006557779.39869940,	0.00070480,	176.71608743,	0.01230361,	-0.01228341
1006562781.89995003,	-0.01969437,	-98.38299437,	0.01990706,	-0.00290224
1006567784.40120065,	0.00084342,	178.46059102,	0.03139518,	-0.03138385
1006572786.90245128,	-0.03920259,	-99.61739518,	0.03976143,	-0.00664287
1006577789.40370190,	-0.03248679,	-64.63474173,	0.03595281,	0.01540173
1006582791.90495253,	-0.06074223,	-122.74308096,	0.07221723,	-0.03906034
1006587794.40620315,	-0.01949522,	-39.40179492,	0.03071300,	0.02373236
1006592796.90745378,	0.00077706,	179.05787076,	0.04725926,	-0.04725287
1006597799.40870440,	-0.03134318,	-110.19429708,	0.03339613,	-0.01152850
1006602801.90995502,	-0.02239811,	-148.49561844,	0.04286196,	-0.03654412
1006607804.41120565,	-0.02378724,	-155.36696748,	0.05707044,	-0.05187680
1006612806.91245627,	-0.03073192,	-68.71718143,	0.03298124,	0.01197126
1006617809.41370690,	-0.02188512,	-56.83459213,	0.02614414,	0.01430236
1006622811.91495752,	-0.00604054,	-137.13725991,	0.00887995,	-0.00650888
1006627814.41620815,	0.00573105,	75.42795394,	0.00592154,	0.00148984
1006632816.91745877,	-0.05074427,	-79.02320383,	0.05168997,	0.00984236
1006637819.41870940,	-0.01852870,	-151.61780503,	0.03897900,	-0.03429358
1006642821.91996002,	0.01828048,	161.47174518,	0.05752698,	-0.05454519
1006647824.42121065,	-0.01151341,	-153.41347793,	0.02572549,	-0.02300526
1006652826.92246127,	-0.03110200,	-122.59932447,	0.03691813,	-0.01989004
1006657829.42371190,	0.00160605,	3.76782607,	0.02444020,	0.02438737
1006662831.92496252,	-0.01230235,	-160.12455034,	0.03618588,	-0.03403043
1006667834.42621314,	0.00893450,	23.35913003,	0.02253381,	0.02068688
1006672836.92746377,	-0.01127411,	-154.01295302,	0.02573011,	-0.02312862
1006677839.42871439,	-0.01362683,	-26.36798433,	0.03068176,	0.02748963
1006682841.92996502,	-0.04279642,	-95.59853309,	0.04300154,	-0.00419512
1006687844.43121564,	-0.01062417,	-41.27032356,	0.01610669,	0.01210588
1006692846.93246627,	0.01544289,	169.28561288,	0.08306500,	-0.08161686
1006697849.43371689,	0.01917863,	15.18189115,	0.07323324,	0.07067735
1006702851.93496752,	-0.01490876,	-22.45424578,	0.03903373,	0.03607438
1006707854.43621814,	-0.05872146,	-115.09571283,	0.06484256,	-0.02750178
1006712856.93746877,	0.03878251,	34.92211435,	0.06774684,	0.05554773
1006717859.43871939,	-0.03230117,	-68.77107949,	0.03465266,	0.01254756
1006722861.93997002,	-0.00252260,	-151.71586858,	0.00532368,	-0.00468808
1006727864.44122064,	0.00702107,	144.92698471,	0.01221863,	-0.00999998
1006732866.94247127,	-0.02165741,	-44.23363776,	0.03104623,	0.02224466
1006737869.44372189,	-0.02221079,	-111.65347600,	0.02389715,	-0.00881786
1006742871.94497251,	-0.02472219,	-145.84453937,	0.04403353,	-0.03643850
1006747874.44622314,	-0.00219239,	-176.28706601,	0.03385542,	-0.03378436
1006752876.94747376,	-0.00692125,	-157.84443738,	0.01835278,	-0.01699767
1006757879.44872439,	-0.02975770,	-161.00333175,	0.09141780,	-0.08643896
1006762881.94997501,	0.00918001,	157.97677284,	0.02448117,	-0.02269483
1006767884.45122564,	-0.04007483,	-72.65629308,	0.04198367,	0.01251546
1006772886.95247626,	-0.01396746,	-148.32797593,	0.02660185,	-0.02263997
1006777889.45372689,	-0.01158606,	-161.73978190,	0.03697680,	-0.03511477
1006782891.95497751,	-0.07170699,	-109.44970170,	0.07604665,	-0.02532195
1006787894.45622814,	0.01715964,	46.88482195,	0.02350696,	0.01606623
1006792896.95747876,	0.00762768,	10.00033752,	0.04392457,	0.04325721
1006797899.45872939,	-0.02208520,	-100.12538263,	0.02243461,	-0.00394407
1006802901.95998001,	0.04656091,	61.86218135,	0.05280118,	0.02490072
1006807904.46123064,	-0.04228565,	-134.54212077,	0.05932872,	-0.04161515
1006812906.96248126,	-0.07146129,	-104.22449085,	0.07372156,	-0.01811499
1006817909.46373188,	0.01833833,	64.16985381,	0.02037389,	0.00887700
1006822911.96498251,	0.00103329,	174.34235907,	0.01048132,	-0.01043026
1006827914.46623313,	-0.03484093,	-38.76661690,	0.05564314,	0.04338512
1006832916.96748376,	0.03191639,	24.29688488,	0.07756772,	0.07069721
1006837919.46873438,	-0.04496722,	-70.69431968,	0.04764647,	0.01575230
1006842921.96998501,	-0.03235707,	-39.34591463,	0.05103632,	0.03946804
1006847924.47123563,	-0.01535737,	-132.46762438,	0.02081906,	-0.01405648
1006852926.97248626,	0.01090687,	15.94345154,	0.03970633,	0.03817896
1006857929.47373688,	-0.01994208,	-58.36080824,	0.02342356,	0.01228726
1006862931.97498751,	-0.02471434,	-89.28738614,	0.02471625,	0.00030740
1006867934.47623813,	-0.09707887,	-88.70514729,	0.09710366,	0.00219430
1006872936.97748876,	0.04113813,	40.67795322,	0.06311401,	0.04786473
1006877939.47873938,	0.01519025,	73.83574600,	0.01581548,	0.00440290
1006882941.97999001,	-0.00628734,	-13.67707139,	0.02659066,	0.02583665
1006887944.48124063,	-0.03679384,	-130.13178698,	0.04812395,	-0.03101819
1006892946.98249125,	-0.01944118,	-38.03582046,	0.03155247,	0.02485153
1006897949.48374188,	-0.01500351,	-21.04908636,	0.04177301,	0.03898562
1006902951.98499250,	0.02369140,	118.83408083,	0.02704436,	-0.01304281
1006907954.48624313,	-0.00396824,	-15.14051237,	0.01519308,	0.01466570
1006912956.98749375,	0.01124240,	12.19085428,	0.05323892,	0.05203836
1006917959.48874438,	-0.00233644,	-4.26118243,	0.03144471,	0.03135779
1006922961.98999500,	-0.01092524,	-133.84309566,	0.01514787,	-0.01049272
1006927964.49124563,	0.00415759,	172.42645968,	0.03154502,	-0.03126984
1006932966.99249625,	0.02459996,	107.16272116,	0.02574643,	-0.00759742
1006937969.49374688,	-0.07458910,	-101.94571040,	0.07624015,	-0.01578055
1006942971.99499750,	0.00444558,	153.30302546,	0.00989509,	-0.00884022
1006947974.49624813,	-0.03572202,	-64.89325561,	0.03944923,	0.01673855
1006952976.99749875,	-0.03023955,	-56.75733048,	0.03615630,	0.01982039
1006957979.49874938,	0.00665087,	170.42985837,	0.04000407,	-0.03944733
1006962982.00000000,	-0.00816151,	-24.59098944,	0.01961253,	0.01783370
1757621310.00000000,	-0.02604708,	-48.46368250,	0.03479739,	0.02307396
1757631315.00250125,	-0.00664550,	-22.50713043,	0.01736030,	0.01603800
1757641320.00500250,	-0.05254443,	-117.74083501,	0.05936808,	-0.02763423
1757651325.00750375,	-0.03265734,	-157.53797561,	0.08547453,	-0.07898983
1757661330.01000500,	0.03384978,	41.72211140,	0.05086227,	0.03796265
1757671335.01250625,	-0.05161546,	-63.38295086,	0.05773406,	0.02586631
1757681340.01500750,	-0.04627378,	-135.12243104,	0.06558130,	-0.04647196
1757691345.01750874,	-0.03304081,	-134.72228795,	0.04650192,	-0.03272206
1757701350.02000999,	0.00750737,	162.25900467,	0.02463738,	-0.02346572
1757711355.02251124,	-0.05918818,	-105.68075588,	0.06147616,	-0.01661560
1757721360.02501249,	-0.04022634,	-110.42662795,	0.04292550,	-0.01498133
1757731365.02751374,	-0.05254939,	-100.08534540,	0.05337413,	-0.00934661
1757741370.03001499,	-0.02855101,	-132.31125613,	0.03860859,	-0.02598967
1757751375.03251624,	0.01085576,	47.07379830,	0.01482559,	0.01009705
1757761380.03501749,	-0.01978992,	-154.15827052,	0.04540151,	-0.04086143
1757771385.03751874,	0.02034386,	107.23195366,	0.02129995,	-0.00630991
1757781390.04001999,	-0.01122313,	-155.91796552,	0.02750469,	-0.02511074
1757791395.04252124,	-0.00308076,	-22.67951469,	0.00799002,	0.00737220
1757801400.04502249,	-0.02602746,	-142.77714533,	0.04302651,	-0.03426152
1757811405.04752374,	0.00083656,	177.93956871,	0.02326790,	-0.02325286
1757821410.05002499,	-0.02547525,	-110.55706211,	0.02720776,	-0.00955374
1757831415.05252624,	-0.02130070,	-147.64647118,	0.03980384,	-0.03362478
1757841420.05502748,	-0.04644964,	-89.74329981,	0.04645011,	0.00020811
1757851425.05752873,	-0.00316022,	-166.26031574,	0.01330557,	-0.01292483
1757861430.06002998,	-0.01266336,	-101.66832114,	0.01293057,	-0.00261515
1757871435.06253123,	0.04271965,	101.50111601,	0.04359501,	-0.00869228
1757881440.06503248,	0.01918569,	89.05764490,	0.01918829,	0.00031558
1757891445.06753373,	-0.02772520,	-71.85280090,	0.02917645,	0.00908728
1757901450.07003498,	0.00563668,	169.80311203,	0.03184002,	-0.03133712
1757911455.07253623,	-0.04207728,	-134.51214427,	0.05900598,	-0.04136676
1757921460.07503748,	0.01425061,	78.79841979,	0.01452736,	0.00282210
1757931465.07753873,	-0.02451829,	-140.43444431,	0.03849263,	-0.02967383
1757941470.08003998,	-0.02053401,	-145.68438061,	0.03642388,	-0.03008411
1757951475.08254123,	-0.06175051,	-81.32882938,	0.06246449,	0.00941736
1757961480.08504248,	-0.01494490,	-67.69041464,	0.01615410,	0.00613227
1757971485.08754373,	0.02186949,	138.19855387,	0.03280992,	-0.02445845
1757981490.09004497,	-0.01990078,	-97.62362979,	0.02007825,	-0.00266369
1757991495.09254622,	-0.02613685,	-24.06726483,	0.06409093,	0.05851933
1758001500.09504747,	0.00434625,	14.85961594,	0.01694763,	0.01638085
1758011505.09754872,	-0.01620302,	-143.43743930,	0.02719996,	-0.02184719
1758021510.10004997,	-0.01913736,	-114.37632280,	0.02101034,	-0.00867156
1758031515.10255122,	-0.01673665,	-24.25287719,	0.04074510,	0.03714900
1758041520.10505247,	-0.01170503,	-92.66313739,	0.01171768,	-0.00054445
1758051525.10755372,	0.03845326,	37.22491837,	0.06356483,	0.05061457
1758061530.11005497,	-0.02628512,	-87.71924871,	0.02630596,	0.00104687
1758071535.11255622,	-0.02494609,	-99.45480879,	0.02528963,	-0.00415432
1758081540.11505747,	-0.01529096,	-141.25582063,	0.02443253,	-0.01905610
1758091545.11755872,	0.02198587,	147.31263429,	0.04071044,	-0.03426312
1758101550.12005997,	-0.05388752,	-127.45749848,	0.06788511,	-0.04128587
1758111555.12256122,	-0.02730993,	-119.87052803,	0.03149379,	-0.01568522
1758121560.12506247,	0.04361315,	91.05281512,	0.04362051,	-0.00080149
1758131565.12756371,	0.01098964,	122.89471312,	0.01308805,	-0.00710808
1758141570.13006496,	0.03646362,	107.71269143,	0.03827823,	-0.01164593
1758151575.13256621,	-0.01734777,	-148.24300092,	0.03296064,	-0.02802604
1758161580.13506746,	-0.02080394,	-149.37312699,	0.04083647,	-0.03513991
1758171585.13756871,	-0.01185548,	-139.77113708,	0.01835662,	-0.01401474
1758181590.14006996,	0.03259994,	95.71528548,	0.03276280,	-0.00326269
1758191595.14257121,	0.01978032,	126.74877435,	0.02468632,	-0.01477001
1758201600.14507246,	-0.00141667,	-176.42091400,	0.02269345,	-0.02264918
1758211605.14757371,	-0.00482527,	-175.85435839,	0.06674701,	-0.06657237
1758221610.15007496,	0.02479960,	104.29008053,	0.02559144,	-0.00631677
1758231615.15257621,	-0.02373086,	-145.98885627,	0.04242546,	-0.03516769
1758241620.15507746,	-0.00860777,	-135.44873212,	0.01226970,	-0.00874367
1758251625.15757871,	0.02939165,	135.71138104,	0.04209191,	-0.03013071
1758261630.16007996,	-0.07436857,	-100.16198583,	0.07555379,	-0.01333008
1758271635.16258120,	-0.08672535,	-99.30336559,	0.08788132,	-0.01420705
1758281640.16508245,	0.00252440,	176.72903701,	0.04424271,	-0.04417063
1758291645.16758370,	-0.03866056,	-100.47770006,	0.03931613,	-0.00714975
1758301650.17008495,	-0.01272793,	-127.40640779,	0.01602315,	-0.00973350
1758311655.17258620,	-0.02297526,	-128.01356383,	0.02916142,	-0.01795900
1758321660.17508745,	0.02797819,	49.91751613,	0.03656715,	0.02354521
1758331665.17758870,	-0.03157346,	-130.02429600,	0.04123089,	-0.02651610
1758341670.18008995,	-0.01647576,	-162.63100837,	0.05519069,	-0.05267411
1758351675.18259120,	-0.03281365,	-124.91028621,	0.04001424,	-0.02289988
1758361680.18509245,	0.01351690,	143.53372658,	0.02274234,	-0.01828955
1758371685.18759370,	0.02132086,	66.46932749,	0.02325456,	0.00928415
1758381690.19009495,	-0.01869364,	-45.51828988,	0.02620086,	0.01835846
1758391695.19259620,	0.02400214,	70.63175363,	0.02544199,	0.00843754
1758401700.19509745,	-0.01357630,	-96.23534567,	0.01365710,	-0.00148333
1758411705.19759870,	-0.02017633,	-72.79364615,	0.02112161,	0.00624807
1758421710.20009994,	0.03235509,	113.14147878,	0.03518627,	-0.01382831
1758431715.20260119,	-0.00385069,	-177.20544561,	0.07898077,	-0.07888684
1758441720.20510244,	-0.00372865,	-171.07791805,	0.02404167,	-0.02375077
1758451725.20760369,	0.03626563,	146.90067628,	0.06640937,	-0.05563280
1758461730.21010494,	0.03927172,	94.96323152,	0.03941953,	-0.00341044
1758471735.21260619,	-0.01769955,	-30.23370853,	0.03515106,	0.03036976
1758481740.21510744,	-0.05363337,	-44.64501004,	0.07632339,	0.05430212
1758491745.21760869,	0.00377191,	103.48017772,	0.00387876,	-0.00090417
1758501750.22010994,	-0.00630342,	-173.66678068,	0.05714250,	-0.05679376
1758511755.22261119,	-0.01351688,	-166.57272557,	0.05820949,	-0.05661836
1758521760.22511244,	-0.02686101,	-66.85075975,	0.02921314,	0.01148449
1758531765.22761393,	-0.03574187,	-102.17418686,	0.03656416,	-0.00771081
1758541770.23011517,	-0.01146658,	-19.97083912,	0.03357299,	0.03155413
1758551775.23261642,	-0.03806375,	-64.48134991,	0.04217847,	0.01817069
1758561780.23511767,	0.04004245,	57.40560530,	0.04752784,	0.02560269
1758571785.23761892,	0.00038912,	178.69025281,	0.01702374,	-0.01701929
1758581790.24012017,	-0.00580711,	-168.10677319,	0.02817776,	-0.02757288
1758591795.24262142,	0.01148615,	146.87503362,	0.02101893,	-0.01760294
1758601800.24512267,	0.03377329,	140.26597246,	0.05283478,	-0.04063100
1758611805.24762392,	0.00859171,	21.11671115,	0.02384804,	0.02224661
1758621810.25012517,	0.00465081,	171.51770561,	0.03153009,	-0.03118520
1758631815.25262642,	-0.05226166,	-82.18175843,	0.05275201,	0.00717591
1758641820.25512767,	-0.01526564,	-56.64191703,	0.01827672,	0.01004982
1758651825.25762892,	-0.04520356,	-138.47081944,	0.06818019,	-0.05104093
1758661830.26013017,	-0.01802585,	-155.93613628,	0.04420759,	-0.04036558
1758671835.26263142,	0.01405446,	145.01583115,	0.02451288,	-0.02008366
1758681840.26513267,	-0.03402413,	-146.96784819,	0.06241706,	-0.05232826
1758691845.26763391,	0.00732311,	16.17353433,	0.02629035,	0.02524984
1758701850.27013516,	0.03894313,	121.61425507,	0.04572956,	-0.02397133
1758711855.27263641,	-0.02767598,	-68.84924845,	0.02967507,	0.01070745
1758721860.27513766,	-0.02252589,	-61.64792100,	0.02559627,	0.01215537
1758731865.27763891,	0.01421277,	147.78372507,	0.02665977,	-0.02255528
1758741870.28014016,	-0.02564116,	-83.89615718,	0.02578735,	0.00274199
1758751875.28264141,	-0.01674370,	-23.61988276,	0.04178956,	0.03828859
1758761880.28514266,	-0.01187431,	-162.37887639,	0.03922522,	-0.03738474
1758771885.28764391,	-0.01997349,	-51.75774938,	0.02543095,	0.01574145
1758781890.29014516,	0.04957319,	124.30536580,	0.06001266,	-0.03382334
1758791895.29264641,	0.02663416,	96.06881631,	0.02678427,	-0.00283171
1758801900.29514766,	-0.04274491,	-98.38291074,	0.04320654,	-0.00629899
1758811905.29764891,	-0.02368387,	-107.79421091,	0.02487382,	-0.00760142
1758821910.30015016,	-0.01491825,	-162.02813710,	0.04834954,	-0.04599047
1758831915.30265140,	-0.02722977,	-147.04807450,	0.05006069,	-0.04200729
1758841920.30515265,	-0.02365873,	-147.35521951,	0.04385884,	-0.03693050
1758851925.30765390,	0.00819044,	9.28698158,	0.05075264,	0.05008740
1758861930.31015515,	0.02286384,	105.65260591,	0.02374440,	-0.00640633
1758871935.31265640,	-0.00025309,	-178.03894805,	0.00739608,	-0.00739175
1758881940.31515765,	-0.02615350,	-139.95090427,	0.04064614,	-0.03111435
1758891945.31765890,	-0.04732235,	-89.83636170,	0.04732254,	0.00013515
1758901950.32016015,	-0.04434544,	-81.79340208,	0.04480424,	0.00639549
