Frequency,	Imag,	phase,	LinMag,	Real
1043508753.31615806,	-0.06427901,	-101.79119854,	0.06566462,	-0.01341828
1043513755.81740868,	-0.05236227,	-51.24604625,	0.06714478,	0.04203111
1043518758.31865931,	-0.02514608,	-115.94217408,	0.02796383,	-0.01223316
1043523760.81990993,	-0.02346961,	-158.53192135,	0.06412763,	-0.05967855
1043528763.32116055,	0.00141331,	140.58814375,	0.00222608,	-0.00171987
1043533765.82241118,	0.00779718,	62.54265366,	0.00878699,	0.00405158
1043538768.32366180,	-0.00528156,	-11.04653822,	0.02756465,	0.02705393
1043543770.82491243,	0.03461207,	63.93651886,	0.03853030,	0.01692893
1043548773.32616305,	-0.00629654,	-157.74762274,	0.01662729,	-0.01538897
1043553775.82741368,	0.00443723,	170.14323145,	0.02592056,	-0.02553795
1043558778.32866430,	0.00334312,	7.12258270,	0.02696229,	0.02675422
1043563780.82991493,	-0.03949449,	-37.03549460,	0.06557173,	0.05234346
1043568783.33116555,	-0.00674283,	-16.06152673,	0.02437141,	0.02342008
1043573785.83241618,	0.05223421,	130.97265690,	0.06918232,	-0.04536276
1043578788.33366680,	0.01299457,	109.94706420,	0.01382389,	-0.00471604
1043583790.83491743,	-0.06839065,	-74.47752217,	0.07097960,	0.01899530
1043588793.33616805,	-0.04843323,	-91.42937688,	0.04844830,	-0.00120853
1043593795.83741868,	-0.01104764,	-114.18137445,	0.01211028,	-0.00496069
1043598798.33866930,	0.01467404,	136.40582507,	0.02128073,	-0.01541239
1043603800.83991992,	-0.03277912,	-145.63042336,	0.05806456,	-0.04792726
1043608803.34117055,	-0.01198016,	-143.20654385,	0.02000253,	-0.01601803
1043613805.84242117,	0.01488853,	58.10179578,	0.01753679,	0.00926664
1043618808.34367180,	-0.02875478,	-141.07504288,	0.04576585,	-0.03560444
1043623810.84492242,	-0.02205470,	-90.75447965,	0.02205662,	-0.00029044
1043628813.34617305,	-0.03307460,	-38.86216297,	0.05271281,	0.04104523
1043633815.84742367,	-0.04611306,	-115.42854634,	0.05105965,	-0.02192425
1043638818.34867430,	-0.00599555,	-15.57687933,	0.02232721,	0.02150715
1043643820.84992492,	-0.00328446,	-175.18364608,	0.03911823,	-0.03898010
1043648823.35117555,	0.00312753,	175.63278764,	0.04107143,	-0.04095218
1043653825.85242617,	-0.02596373,	-104.96396987,	0.02687510,	-0.00693946
1043658828.35367680,	0.00694486,	163.42392892,	0.02434330,	-0.02333164
1043663830.85492742,	-0.01778473,	-122.96197848,	0.02119673,	-0.01153277
1043668833.35617804,	0.06674593,	107.62288807,	0.07003257,	-0.02120241
1043673835.85742867,	-0.02508120,	-113.89975880,	0.02743346,	-0.01111433
1043678838.35867929,	-0.00334188,	-8.06259511,	0.02382722,	0.02359170
1043683840.85992992,	0.04459099,	75.97593453,	0.04596090,	0.01113768
1043688843.36118054,	-0.01688748,	-135.05634042,	0.02390602,	-0.01692072
1043693845.86243117,	-0.01389992,	-144.60565024,	0.02399845,	-0.01956318
1043698848.36368179,	-0.05659167,	-140.25503754,	0.08851143,	-0.06805626
1043703850.86493242,	-0.02810420,	-148.31386218,	0.05350473,	-0.04552922
1043708853.36618304,	0.02717054,	140.01160044,	0.04228005,	-0.03239390
1043713855.86743367,	0.03633590,	142.99162624,	0.06036548,	-0.04820471
1043718858.36868429,	-0.03609098,	-127.28517147,	0.04536150,	-0.02747920
1043723860.86993492,	0.02677687,	164.48514789,	0.10010488,	-0.09645718
1043728863.37118554,	-0.00202470,	-21.15419996,	0.00561046,	0.00523238
1043733865.87243617,	-0.00325301,	-157.16876520,	0.00838365,	-0.00772680
1043738868.37368679,	-0.01573502,	-102.41994961,	0.01611208,	-0.00346531
1043743870.87493741,	0.03028385,	33.47787176,	0.05490035,	0.04579232
1043748873.37618804,	-0.04767458,	-65.45241499,	0.05241173,	0.02177439
1043753875.87743866,	0.02415106,	102.43262436,	0.02473100,	-0.00532437
1043758878.37868929,	-0.02250715,	-147.19896072,	0.04154731,	-0.03492287
1043763880.87993991,	-0.03373142,	-38.40290194,	0.05430151,	0.04255403
1043768883.38119054,	0.01856869,	13.40717371,	0.08008244,	0.07789994
1043773885.88244116,	-0.00886309,	-43.98186702,	0.01276311,	0.00918382
1043778888.38369179,	0.03099555,	37.19687816,	0.05126996,	0.04083975
1043783890.88494241,	-0.01543439,	-147.30834145,	0.02857598,	-0.02404924
1043788893.38619304,	-0.01329184,	-64.95280526,	0.01467156,	0.00621142
1043793895.88744378,	-0.00856046,	-54.12151813,	0.01056505,	0.00619184
1043798898.38869429,	0.05237529,	117.54869749,	0.05907311,	-0.02732145
1043803900.88994503,	0.00465989,	7.92198680,	0.03381028,	0.03348762
1043808903.39119565,	0.00194119,	19.79605732,	0.00573175,	0.00539302
1043813905.89244628,	0.00582035,	9.01565301,	0.03714222,	0.03668335
1043818908.39369690,	-0.02465635,	-114.57100138,	0.02711137,	-0.01127347
1043823910.89494753,	0.00145072,	5.41652651,	0.01536854,	0.01529991
1043828913.39619815,	-0.01225249,	-144.05398272,	0.02087225,	-0.01689756
1043833915.89744878,	0.00312564,	85.94036940,	0.00313350,	0.00022184
1043838918.39869940,	-0.03612207,	-46.35474784,	0.04991807,	0.03445302
1043843920.89995003,	0.01880291,	128.77978507,	0.02411993,	-0.01510701
1043848923.40120065,	-0.01466589,	-60.12112939,	0.01691411,	0.00842607
1043853925.90245128,	0.00773035,	120.44973383,	0.00896715,	-0.00454439
1043858928.40370190,	-0.04217987,	-123.41459658,	0.05053251,	-0.02782792
1043863930.90495253,	-0.01190694,	-22.03903096,	0.03173169,	0.02941300
1043868933.40620315,	-0.02863484,	-91.70750547,	0.02864756,	-0.00085362
1043873935.90745378,	0.01787718,	59.42421588,	0.02076431,	0.01056234
1043878938.40870440,	0.00579193,	130.10462162,	0.00757244,	-0.00487806
1043883940.90995502,	0.01312508,	16.32226666,	0.04670186,	0.04481959
1043888943.41120565,	-0.04500939,	-57.18245272,	0.05355706,	0.02902609
1043893945.91245627,	-0.00682534,	-167.93116601,	0.03264359,	-0.03192207
1043898948.41370690,	-0.00335477,	-90.67647912,	0.00335500,	-0.00003961
1043903950.91495752,	-0.02929265,	-64.75076315,	0.03238686,	0.01381483
1043908953.41620815,	0.03652769,	105.64406013,	0.03793289,	-0.01022900
1043913955.91745877,	0.02378065,	146.57555235,	0.04317186,	-0.03603179
1043918958.41870940,	-0.03000134,	-27.50213976,	0.06496867,	0.05762679
1043923960.91996002,	-0.00975385,	-155.24227264,	0.02329098,	-0.02115023
1043928963.42121065,	-0.01774218,	-82.50738138,	0.01789497,	0.00233348
1043933965.92246127,	0.00943528,	156.99807919,	0.02414584,	-0.02222605
1043938968.42371190,	-0.02019493,	-27.52703778,	0.04369615,	0.03874943
1043943970.92496252,	-0.02352061,	-156.08286107,	0.05801612,	-0.05303443
1043948973.42621314,	-0.00149518,	-174.37848342,	0.01526372,	-0.01519032
1043953975.92746377,	-0.03025220,	-146.75031438,	0.05517569,	-0.04614283
1043958978.42871439,	-0.02411327,	-85.90468414,	0.02417499,	0.00172648
1043963980.92996502,	-0.03704016,	-65.54485357,	0.04069070,	0.01684517
1043968983.43121564,	0.03758801,	141.73231190,	0.06069079,	-0.04764990
1043973985.93246627,	-0.00468335,	-10.33861177,	0.02609612,	0.02567243
1043978988.43371689,	-0.01406635,	-154.82714167,	0.03307002,	-0.02992932
1043983990.93496752,	-0.01577462,	-27.42929974,	0.03424398,	0.03039427
1043988993.43621814,	-0.01333596,	-164.34153757,	0.04941028,	-0.04757655
1043993995.93746877,	0.01029412,	165.50682466,	0.04113295,	-0.03982399
1043998998.43871939,	-0.04322591,	-68.28175094,	0.04652877,	0.01721763
1044004000.93997002,	-0.00297050,	-161.19273750,	0.00921413,	-0.00872217
1044009003.44122064,	-0.03825754,	-76.40820971,	0.03935982,	0.00924967
1044014005.94247127,	0.02901368,	131.65757253,	0.03883348,	-0.02581173
1044019008.44372189,	-0.00786659,	-44.78224917,	0.01116756,	0.00792661
1044024010.94497251,	-0.00491777,	-167.16166787,	0.02213208,	-0.02157879
1044029013.44622314,	0.01803819,	150.54692921,	0.03668457,	-0.03194341
1044034015.94747376,	-0.05255258,	-113.80926733,	0.05744115,	-0.02318861
1044039018.44872439,	-0.00978345,	-142.05876463,	0.01591185,	-0.01254875
1044044020.94997501,	-0.00260473,	-55.34758095,	0.00316640,	0.00180040
1044049023.45122564,	0.01647068,	155.77157913,	0.04013565,	-0.03660037
1044054025.95247626,	0.00229859,	1.84880853,	0.07124729,	0.07121020
1044059028.45372689,	-0.03205349,	-30.07567488,	0.06396071,	0.05534932
1044064030.95497751,	0.01499991,	112.48914221,	0.01623452,	-0.00620984
1044069033.45622814,	-0.02976273,	-108.50453077,	0.03138540,	-0.00996109
1044074035.95747876,	-0.03101711,	-138.29967343,	0.04662582,	-0.03481244
1044079038.45872939,	-0.01111829,	-83.76102640,	0.01118453,	0.00121549
1044084040.95998001,	-0.04291689,	-125.30786427,	0.05259047,	-0.03039569
1044089043.46123064,	-0.03028327,	-34.73605391,	0.05314750,	0.04367585
1044094045.96248126,	-0.03664901,	-112.01360649,	0.03953103,	-0.01481729
1044099048.46373188,	0.04331468,	79.85116992,	0.04400318,	0.00775361
1044104050.96498251,	-0.00026364,	-1.57470956,	0.00959371,	0.00959008
1044109053.46623313,	-0.04061826,	-69.47030562,	0.04337285,	0.01521054
1044114055.96748376,	-0.01377252,	-121.20093693,	0.01610151,	-0.00834124
1044119058.46873438,	-0.03560988,	-42.88517711,	0.05232659,	0.03834068
1044124060.96998501,	0.02244272,	106.93603213,	0.02346018,	-0.00683404
1044129063.47123563,	-0.01401560,	-147.75986453,	0.02627258,	-0.02222186
1044134065.97248626,	0.01041820,	64.73078824,	0.01152058,	0.00491781
1044139068.47373688,	0.00122496,	178.47192616,	0.04593583,	-0.04591950
1044144070.97498751,	-0.00167499,	-178.65277775,	0.07124182,	-0.07122213
1044149073.47623813,	0.02513848,	124.32448915,	0.03043925,	-0.01716406
1044154075.97748876,	-0.01964895,	-83.57543473,	0.01977313,	0.00221251
1044159078.47873938,	-0.00357335,	-160.75342434,	0.01084035,	-0.01023447
1044164080.97999001,	0.01231721,	154.55573666,	0.02866915,	-0.02588835
1044169083.48124063,	-0.04847556,	-90.48493249,	0.04847729,	-0.00041029
1044174085.98249125,	-0.01175467,	-11.48587837,	0.05903120,	0.05784903
1044179088.48374188,	0.00015527,	1.38397440,	0.00642872,	0.00642684
1044184090.98499250,	0.01120257,	144.68979719,	0.01938151,	-0.01581598
1044189093.48624313,	0.00034303,	178.98480207,	0.01936086,	-0.01935782
1044194095.98749375,	-0.01424770,	-167.29879856,	0.06480154,	-0.06321584
1044199098.48874438,	-0.04444097,	-91.72248867,	0.04446106,	-0.00133644
1044204100.98999500,	-0.01232766,	-149.75706451,	0.02447579,	-0.02114458
1044209103.49124563,	-0.00468171,	-104.32728290,	0.00483199,	-0.00119573
1044214105.99249625,	-0.00845573,	-134.38982176,	0.01183287,	-0.00827752
1044219108.49374688,	0.01437358,	167.60712304,	0.06697412,	-0.06541356
1044224110.99499750,	-0.04081758,	-133.70500766,	0.05646313,	-0.03901295
1044229113.49624813,	-0.01114385,	-26.36156371,	0.02509683,	0.02248701
1044234115.99749875,	0.01501927,	133.77180890,	0.02079941,	-0.01438878
1044239118.49874938,	0.02698891,	69.09835758,	0.02889005,	0.01030695
1044244121.00000000,	-0.02024139,	-34.63268979,	0.03561661,	0.02930579
1823949474.00000000,	-0.00499203,	-150.88978867,	0.01026130,	-0.00896515
1823959479.00250125,	-0.02128096,	-84.74108542,	0.02137092,	0.00195878
1823969484.00500250,	-0.00388813,	-19.81131583,	0.01147199,	0.01079301
1823979489.00750375,	0.02264002,	136.68430335,	0.03300210,	-0.02401183
1823989494.01000500,	-0.02271360,	-101.81882430,	0.02320555,	-0.00475291
1823999499.01250625,	-0.00355208,	-20.22667592,	0.01027400,	0.00964043
1824009504.01500750,	-0.02066510,	-142.59782948,	0.03402189,	-0.02702670
1824019509.01750874,	0.01707387,	145.54659223,	0.03017994,	-0.02488597
1824029514.02000999,	-0.02184047,	-77.11290407,	0.02240482,	0.00499696
1824039519.02251124,	0.00586468,	160.02196798,	0.01716526,	-0.01613232
1824049524.02501249,	0.00775732,	140.90267878,	0.01230073,	-0.00954630
1824059529.02751374,	0.04104290,	72.70960529,	0.04298538,	0.01277589
1824069534.03001499,	-0.02123757,	-158.47072319,	0.05787173,	-0.05383402
1824079539.03251624,	0.03195404,	101.79599358,	0.03264342,	-0.00667322
1824089544.03501749,	-0.00667600,	-54.38267489,	0.00821232,	0.00478260
1824099549.03751874,	0.00197821,	177.61489136,	0.04753498,	-0.04749380
1824109554.04001999,	-0.01246034,	-146.34994795,	0.02248675,	-0.01871882
1824119559.04252124,	-0.02462515,	-97.16901309,	0.02481918,	-0.00309735
1824129564.04502249,	-0.01231383,	-159.11401629,	0.03453999,	-0.03227043
1824139569.04752374,	-0.00617776,	-59.80762400,	0.00714736,	0.00359444
1824149574.05002499,	0.02917253,	112.10023991,	0.03148589,	-0.01184588
1824159579.05252624,	0.00242460,	168.01222268,	0.01167339,	-0.01141881
1824169584.05502748,	-0.04072087,	-78.63421383,	0.04153541,	0.00818546
1824179589.05752873,	-0.00086618,	-175.92506619,	0.01218921,	-0.01215840
1824189594.06002998,	0.00396706,	173.62667050,	0.03573723,	-0.03551636
1824199599.06253123,	-0.02773826,	-102.82208902,	0.02844764,	-0.00631323
1824209604.06503248,	0.01424462,	164.83424458,	0.05444934,	-0.05255304
1824219609.06753373,	-0.03844965,	-47.23543012,	0.05237302,	0.03556062
1824229614.07003498,	0.00391246,	153.56167832,	0.00878741,	-0.00786837
1824239619.07253623,	-0.00093063,	-40.15897699,	0.00144303,	0.00110285
1824249624.07503748,	-0.06897730,	-80.39981635,	0.06995702,	0.01166687
1824259629.07753873,	-0.00051695,	-179.50665929,	0.06003827,	-0.06003605
1824269634.08003998,	-0.06333616,	-130.60272445,	0.08342043,	-0.05429088
1824279639.08254123,	0.03188393,	102.40280622,	0.03264583,	-0.00701177
1824289644.08504248,	-0.01242159,	-46.99546329,	0.01698564,	0.01158516
1824299649.08754373,	0.04388377,	147.16397253,	0.08093104,	-0.06800035
1824309654.09004497,	0.03592165,	48.88536065,	0.04767968,	0.03135262
1824319659.09254622,	0.02154211,	147.18410739,	0.03974988,	-0.03340645
1824329664.09504747,	-0.01764114,	-156.84322303,	0.04486005,	-0.04124577
1824339669.09754872,	-0.03720322,	-115.10130878,	0.04108314,	-0.01742830
1824349674.10004997,	0.02172944,	50.81065314,	0.02803574,	0.01771537
1824359679.10255122,	-0.02450193,	-154.17043463,	0.05623634,	-0.05061800
1824369684.10505247,	-0.02190435,	-104.50086709,	0.02262510,	-0.00566520
1824379689.10755372,	0.03719717,	57.12656571,	0.04428911,	0.02403947
1824389694.11005497,	-0.03677364,	-109.34287678,	0.03897357,	-0.01290885
1824399699.11255622,	-0.03758018,	-52.03630247,	0.04766635,	0.02932253
1824409704.11505747,	-0.02504781,	-77.40598134,	0.02566533,	0.00559610
1824419709.11755872,	0.02054294,	103.06944263,	0.02108922,	-0.00476894
1824429714.12005997,	0.00810630,	8.58528580,	0.05430212,	0.05369365
1824439719.12256122,	0.01047751,	31.25922854,	0.02019134,	0.01726013
1824449724.12506247,	-0.00086807,	-7.50352571,	0.00664743,	0.00659051
1824459729.12756371,	-0.00324509,	-14.16489266,	0.01326080,	0.01285761
1824469734.13006496,	0.03246168,	68.17286241,	0.03496858,	0.01300158
1824479739.13256621,	0.00566350,	170.03285675,	0.03272124,	-0.03222739
1824489744.13506746,	0.00546354,	169.36933141,	0.02961632,	-0.02910801
1824499749.13756871,	0.03703264,	107.23528308,	0.03877373,	-0.01148851
1824509754.14006996,	-0.01006128,	-124.32691231,	0.01218318,	-0.00687027
1824519759.14257121,	-0.04610898,	-124.67784309,	0.05606881,	-0.03190100
1824529764.14507246,	-0.01291753,	-130.42013473,	0.01696749,	-0.01100151
1824539769.14757371,	-0.04832941,	-83.33319316,	0.04865843,	0.00564902
1824549774.15007496,	-0.03200588,	-93.47123811,	0.03206471,	-0.00194144
1824559779.15257621,	-0.02258970,	-146.67443966,	0.04111737,	-0.03435612
1824569784.15507746,	-0.02505158,	-115.57990477,	0.02777386,	-0.01199190
1824579789.15757871,	-0.01258661,	-167.18067358,	0.05672776,	-0.05531380
1824589794.16007996,	-0.01844438,	-20.50453748,	0.05265586,	0.04931982
1824599799.16258120,	0.00312788,	161.23263307,	0.00972218,	-0.00920528
1824609804.16508245,	-0.02774558,	-103.22023865,	0.02850091,	-0.00651801
1824619809.16758370,	-0.01400191,	-137.23330694,	0.02062093,	-0.01513833
1824629814.17008495,	0.01598639,	165.20940130,	0.06262123,	-0.06054630
1824639819.17258620,	0.00171441,	174.55448639,	0.01806557,	-0.01798404
1824649824.17508745,	0.01586731,	33.40360608,	0.02882171,	0.02406074
1824659829.17758870,	-0.03396741,	-73.89097556,	0.03535563,	0.00980998
1824669834.18008995,	-0.06121331,	-76.15940857,	0.06304379,	0.01508142
1824679839.18259120,	-0.03647764,	-63.40108888,	0.04079530,	0.01826577
1824689844.18509245,	-0.05308146,	-134.59768950,	0.07454692,	-0.05234120
1824699849.18759370,	-0.03955292,	-114.11787739,	0.04333585,	-0.01770769
1824709854.19009495,	-0.03337755,	-150.32819966,	0.06742517,	-0.05858406
1824719859.19259620,	0.00971525,	133.82699545,	0.01346658,	-0.00932538
1824729864.19509745,	-0.02288261,	-117.25696304,	0.02574083,	-0.01178884
1824739869.19759870,	0.01063930,	101.54467372,	0.01085899,	-0.00217323
1824749874.20009994,	0.02920614,	93.64458905,	0.02926532,	-0.00186031
1824759879.20260119,	-0.00336298,	-176.98044357,	0.06384168,	-0.06375304
1824769884.20510244,	-0.02819868,	-156.60048685,	0.07100436,	-0.06516482
1824779889.20760369,	-0.01152365,	-161.64980738,	0.03660346,	-0.03474218
1824789894.21010494,	0.02540063,	92.46723470,	0.02542420,	-0.00109446
1824799899.21260619,	0.00907385,	41.89193928,	0.01358915,	0.01011584
1824809904.21510744,	0.01866892,	123.63361348,	0.02242253,	-0.01241940
1824819909.21760869,	-0.01861993,	-160.35711042,	0.05539063,	-0.05216723
1824829914.22010994,	0.01398394,	164.91052557,	0.05371680,	-0.05186467
1824839919.22261119,	-0.02383904,	-162.09166765,	0.07752660,	-0.07377041
1824849924.22511244,	-0.03130220,	-57.61843413,	0.03706595,	0.01985086
1824859929.22761393,	-0.00621215,	-116.10972800,	0.00691812,	-0.00304461
1824869934.23011517,	0.01247687,	148.46153935,	0.02385313,	-0.02032976
1824879939.23261642,	0.05394690,	103.63186873,	0.05551063,	-0.01308290
1824889944.23511767,	-0.00732131,	-8.78042810,	0.04796195,	0.04739986
1824899949.23761892,	-0.01215625,	-30.03945256,	0.02428355,	0.02102180
1824909954.24012017,	0.03672097,	141.50915892,	0.05899997,	-0.04617973
1824919959.24262142,	0.03959826,	71.89376410,	0.04166124,	0.01294748
1824929964.24512267,	-0.00410987,	-12.24628296,	0.01937572,	0.01893482
1824939969.24762392,	-0.01530592,	-154.07062090,	0.03500392,	-0.03148021
1824949974.25012517,	-0.00119454,	-151.96745342,	0.00254172,	-0.00224352
1824959979.25262642,	-0.00356981,	-150.52988894,	0.00725616,	-0.00631731
1824969984.25512767,	-0.01901588,	-160.48804892,	0.05693319,	-0.05366362
1824979989.25762892,	-0.02576793,	-94.44177956,	0.02584556,	-0.00200164
1824989994.26013017,	-0.05051569,	-108.37370132,	0.05322928,	-0.01677858
1824999999.26263142,	0.00675702,	37.97972068,	0.01098020,	0.00865491
1825010004.26513267,	0.01480287,	86.98304944,	0.01482341,	0.00078018
1825020009.26763391,	0.01911754,	111.68645360,	0.02057375,	-0.00760256
1825030014.27013516,	0.02532548,	114.46304134,	0.02782321,	-0.01152177
1825040019.27263641,	-0.02066653,	-149.33666600,	0.04052320,	-0.03485719
1825050024.27513766,	0.00146723,	129.28017399,	0.00189550,	-0.00120007
1825060029.27763891,	-0.02088619,	-152.41823185,	0.04510919,	-0.03998258
1825070034.28014016,	0.03184221,	101.76124020,	0.03252506,	-0.00662971
1825080039.28264141,	0.01340311,	165.73364369,	0.05438912,	-0.05271179
1825090044.28514266,	-0.01679565,	-141.70105111,	0.02710004,	-0.02126778
